div,season,date,team,gameno,home,points,goals,team_opponent,points_opponent,goals_opponent,manager_id,manager_name,caretaker,date_from,date_until,hometeam_uid,awayteam_uid,points_lastseason
E0,2008,2009-05-24,Everton,38,0,3,2,Fulham,0,0,58,David Moyes,0,15mar2002,01jun2013,14,13,65
E0,2008,2008-09-27,Everton,6,1,0,0,Liverpool,3,2,58,David Moyes,0,15mar2002,01jun2013,13,18,65
E0,2008,2009-01-10,Everton,21,1,3,2,Hull,0,0,58,David Moyes,0,15mar2002,01jun2013,13,16,65
E0,2008,2008-11-30,Everton,15,0,3,1,Tottenham,0,0,58,David Moyes,0,15mar2002,01jun2013,31,13,65
E0,2008,2009-02-22,Everton,26,0,1,0,Newcastle,1,0,58,David Moyes,0,15mar2002,01jun2013,22,13,65
E0,2008,2008-12-07,Everton,16,1,0,2,Aston Villa,3,3,58,David Moyes,0,15mar2002,01jun2013,13,2,65
E0,2008,2008-11-08,Everton,12,0,3,3,West Ham,0,1,58,David Moyes,0,15mar2002,01jun2013,34,13,65
E0,2008,2009-01-31,Everton,24,0,0,0,Man United,3,1,58,David Moyes,0,15mar2002,01jun2013,20,13,65
E0,2008,2008-10-18,Everton,8,0,0,1,Arsenal,3,3,58,David Moyes,0,15mar2002,01jun2013,1,13,65
E0,2008,2008-10-29,Everton,10,0,3,1,Bolton,0,0,58,David Moyes,0,15mar2002,01jun2013,6,13,65
E0,2008,2008-11-01,Everton,11,1,3,1,Fulham,0,0,58,David Moyes,0,15mar2002,01jun2013,13,14,65
E0,2008,2009-02-07,Everton,25,1,3,3,Bolton,0,0,58,David Moyes,0,15mar2002,01jun2013,13,6,65
E0,2008,2009-04-05,Everton,31,1,3,4,Wigan,0,0,58,David Moyes,0,15mar2002,01jun2013,13,35,65
E0,2008,2009-02-28,Everton,27,1,3,2,West Brom,0,0,58,David Moyes,0,15mar2002,01jun2013,13,33,65
E0,2008,2008-11-16,Everton,13,1,1,1,Middlesbrough,1,1,58,David Moyes,0,15mar2002,01jun2013,13,21,65
E0,2008,2009-05-09,Everton,36,1,1,0,Tottenham,1,0,58,David Moyes,0,15mar2002,01jun2013,13,31,65
E0,2008,2009-03-21,Everton,30,0,0,1,Portsmouth,3,2,58,David Moyes,0,15mar2002,01jun2013,24,13,65
E0,2008,2009-04-12,Everton,32,0,1,3,Aston Villa,1,3,58,David Moyes,0,15mar2002,01jun2013,2,13,65
E0,2008,2008-12-28,Everton,20,1,3,3,Sunderland,0,0,58,David Moyes,0,15mar2002,01jun2013,13,29,65
E0,2008,2008-08-16,Everton,1,1,0,2,Blackburn,3,3,58,David Moyes,0,15mar2002,01jun2013,13,4,65
E0,2008,2008-12-22,Everton,18,1,1,0,Chelsea,1,0,58,David Moyes,0,15mar2002,01jun2013,13,11,65
E0,2008,2009-05-16,Everton,37,1,3,3,West Ham,0,1,58,David Moyes,0,15mar2002,01jun2013,13,34,65
E0,2008,2008-12-13,Everton,17,0,3,1,Man City,0,0,58,David Moyes,0,15mar2002,01jun2013,19,13,65
E0,2008,2008-12-26,Everton,19,0,3,1,Middlesbrough,0,0,58,David Moyes,0,15mar2002,01jun2013,21,13,65
E0,2008,2008-08-23,Everton,2,0,3,2,West Brom,0,1,58,David Moyes,0,15mar2002,01jun2013,33,13,65
E0,2008,2009-03-04,Everton,28,0,1,0,Blackburn,1,0,58,David Moyes,0,15mar2002,01jun2013,4,13,65
E0,2008,2009-03-11,Fulham,28,1,0,1,Blackburn,3,2,199,Roy Hodgson,0,30dec2007,30jun2010,14,4,36
E0,2008,2009-01-18,Fulham,20,0,0,1,West Ham,3,3,199,Roy Hodgson,0,30dec2007,30jun2010,34,14,36
E0,2008,2008-09-20,Fulham,4,0,0,0,Blackburn,3,1,199,Roy Hodgson,0,30dec2007,30jun2010,4,14,36
E0,2008,2008-11-15,Fulham,12,1,3,2,Tottenham,0,1,199,Roy Hodgson,0,30dec2007,30jun2010,14,31,36
E0,2008,2009-01-31,Fulham,22,1,3,3,Portsmouth,0,1,199,Roy Hodgson,0,30dec2007,30jun2010,14,24,36
E0,2008,2009-02-18,Fulham,24,0,0,0,Man United,3,3,199,Roy Hodgson,0,30dec2007,30jun2010,20,14,36
E0,2008,2008-12-26,Fulham,18,0,1,0,Tottenham,1,0,199,Roy Hodgson,0,30dec2007,30jun2010,31,14,36
E0,2008,2009-04-25,Fulham,34,1,3,1,Stoke,0,0,199,Roy Hodgson,0,30dec2007,30jun2010,14,28,36
E0,2008,2008-12-13,Fulham,16,0,1,0,Stoke,1,0,199,Roy Hodgson,0,30dec2007,30jun2010,28,14,36
E0,2008,2009-03-04,Fulham,27,1,0,0,Hull,3,1,199,Roy Hodgson,0,30dec2007,30jun2010,14,16,36
E0,2008,2008-11-22,Fulham,13,0,1,0,Liverpool,1,0,199,Roy Hodgson,0,30dec2007,30jun2010,18,14,36
E0,2008,2009-02-28,Fulham,26,0,1,0,Arsenal,1,0,199,Roy Hodgson,0,30dec2007,30jun2010,1,14,36
E0,2008,2008-10-18,Fulham,7,1,1,0,Sunderland,1,0,199,Roy Hodgson,0,30dec2007,30jun2010,14,29,36
E0,2008,2009-04-12,Fulham,32,0,3,3,Man City,0,1,199,Roy Hodgson,0,30dec2007,30jun2010,19,14,36
E0,2008,2008-12-20,Fulham,17,1,3,3,Middlesbrough,0,0,199,Roy Hodgson,0,30dec2007,30jun2010,14,21,36
E0,2008,2008-10-04,Fulham,6,0,0,0,West Brom,3,1,199,Roy Hodgson,0,30dec2007,30jun2010,33,14,36
E0,2008,2008-11-09,Fulham,11,1,3,2,Newcastle,0,1,199,Roy Hodgson,0,30dec2007,30jun2010,14,22,36
E0,2008,2009-05-02,Fulham,35,0,0,1,Chelsea,3,3,199,Roy Hodgson,0,30dec2007,30jun2010,11,14,36
E0,2008,2009-01-27,Fulham,21,0,0,0,Sunderland,3,1,199,Roy Hodgson,0,30dec2007,30jun2010,29,14,36
E0,2008,2009-04-18,Fulham,33,0,1,0,Middlesbrough,1,0,199,Roy Hodgson,0,30dec2007,30jun2010,21,14,36
E0,2008,2008-11-01,Fulham,10,0,0,0,Everton,3,1,199,Roy Hodgson,0,30dec2007,30jun2010,13,14,36
E0,2008,2009-02-07,Fulham,23,0,1,0,Wigan,1,0,199,Roy Hodgson,0,30dec2007,30jun2010,35,14,36
E0,2008,2008-12-06,Fulham,15,1,1,1,Man City,1,1,199,Roy Hodgson,0,30dec2007,30jun2010,14,19,36
E0,2008,2009-05-09,Fulham,36,1,3,3,Aston Villa,0,1,199,Roy Hodgson,0,30dec2007,30jun2010,14,2,36
E0,2008,2009-04-04,Fulham,31,1,0,0,Liverpool,3,1,199,Roy Hodgson,0,30dec2007,30jun2010,14,18,36
E0,2008,2009-03-21,Fulham,30,1,3,2,Man United,0,0,199,Roy Hodgson,0,30dec2007,30jun2010,14,20,36
E0,2008,2008-09-27,Fulham,5,1,0,1,West Ham,3,2,199,Roy Hodgson,0,30dec2007,30jun2010,14,34,36
E0,2008,2008-08-16,Fulham,1,0,0,1,Hull,3,2,199,Roy Hodgson,0,30dec2007,30jun2010,16,14,36
E0,2008,2009-03-14,Fulham,29,0,3,3,Bolton,0,1,199,Roy Hodgson,0,30dec2007,30jun2010,6,14,36
E0,2008,2008-10-29,Fulham,9,1,3,2,Wigan,0,0,199,Roy Hodgson,0,30dec2007,30jun2010,14,35,36
E0,2008,2008-11-29,Fulham,14,0,1,0,Aston Villa,1,0,199,Roy Hodgson,0,30dec2007,30jun2010,2,14,36
E0,2008,2009-02-22,Fulham,25,1,3,2,West Brom,0,0,199,Roy Hodgson,0,30dec2007,30jun2010,14,33,36
E0,2008,2009-05-16,Fulham,37,0,3,1,Newcastle,0,0,199,Roy Hodgson,0,30dec2007,30jun2010,22,14,36
E0,2008,2008-08-23,Fulham,2,1,3,1,Arsenal,0,0,199,Roy Hodgson,0,30dec2007,30jun2010,14,1,36
E0,2008,2008-12-28,Fulham,19,1,1,2,Chelsea,1,2,199,Roy Hodgson,0,30dec2007,30jun2010,14,11,36
E0,2008,2008-09-13,Fulham,3,1,3,2,Bolton,0,1,199,Roy Hodgson,0,30dec2007,30jun2010,14,6,36
E0,2008,2009-05-24,Fulham,38,1,0,0,Everton,3,2,199,Roy Hodgson,0,30dec2007,30jun2010,14,13,36
E0,2008,2008-10-26,Fulham,8,0,1,1,Portsmouth,1,1,199,Roy Hodgson,0,30dec2007,30jun2010,24,14,36
E0,2008,2009-04-04,Hull,31,1,1,0,Portsmouth,1,0,180,Phil Brown,0,04dec2006,15mar2010,16,24,NA
E0,2008,2008-10-19,Hull,8,1,3,1,West Ham,0,0,180,Phil Brown,0,04dec2006,15mar2010,16,34,NA
E0,2008,2008-08-23,Hull,2,0,1,1,Blackburn,1,1,180,Phil Brown,0,04dec2006,15mar2010,4,16,NA
E0,2008,2008-09-27,Hull,6,0,3,2,Arsenal,0,1,180,Phil Brown,0,04dec2006,15mar2010,1,16,NA
E0,2008,2009-03-04,Hull,28,0,3,1,Fulham,0,0,180,Phil Brown,0,04dec2006,15mar2010,14,16,NA
E0,2008,2009-02-23,Hull,26,1,0,1,Tottenham,3,2,180,Phil Brown,0,04dec2006,15mar2010,16,31,NA
E0,2008,2008-12-20,Hull,18,1,0,1,Sunderland,3,4,180,Phil Brown,0,04dec2006,15mar2010,16,29,NA
E0,2008,2008-10-05,Hull,7,0,3,1,Tottenham,0,0,180,Phil Brown,0,04dec2006,15mar2010,31,16,NA
E0,2008,2008-12-06,Hull,16,1,3,2,Middlesbrough,0,1,180,Phil Brown,0,04dec2006,15mar2010,16,21,NA
E0,2008,2008-11-22,Hull,14,0,1,2,Portsmouth,1,2,180,Phil Brown,0,04dec2006,15mar2010,24,16,NA
E0,2008,2008-11-01,Hull,11,0,0,3,Man United,3,4,180,Phil Brown,0,04dec2006,15mar2010,20,16,NA
E0,2008,2009-01-28,Hull,23,0,0,0,West Ham,3,2,180,Phil Brown,0,04dec2006,15mar2010,34,16,NA
E0,2008,2009-05-04,Hull,35,0,0,0,Aston Villa,3,1,180,Phil Brown,0,04dec2006,15mar2010,2,16,NA
E0,2008,2009-05-24,Hull,38,1,0,0,Man United,3,1,180,Phil Brown,0,04dec2006,15mar2010,16,20,NA
E0,2008,2008-08-16,Hull,1,1,3,2,Fulham,0,1,180,Phil Brown,0,04dec2006,15mar2010,16,14,NA
E0,2008,2008-09-21,Hull,5,1,1,2,Everton,1,2,180,Phil Brown,0,04dec2006,15mar2010,16,13,NA
E0,2008,2009-05-09,Hull,36,1,0,1,Stoke,3,2,180,Phil Brown,0,04dec2006,15mar2010,16,28,NA
E0,2008,2009-01-17,Hull,22,1,0,1,Arsenal,3,3,180,Phil Brown,0,04dec2006,15mar2010,16,1,NA
E0,2008,2008-10-25,Hull,9,0,3,3,West Brom,0,0,180,Phil Brown,0,04dec2006,15mar2010,33,16,NA
E0,2008,2008-11-29,Hull,15,0,1,1,Stoke,1,1,180,Phil Brown,0,04dec2006,15mar2010,28,16,NA
E0,2008,2009-03-14,Hull,29,1,1,1,Newcastle,1,1,180,Phil Brown,0,04dec2006,15mar2010,16,22,NA
E0,2008,2009-03-01,Hull,27,1,0,1,Blackburn,3,2,180,Phil Brown,0,04dec2006,15mar2010,16,4,NA
E0,2008,2008-12-26,Hull,19,0,0,1,Man City,3,5,180,Phil Brown,0,04dec2006,15mar2010,19,16,NA
E0,2008,2009-04-18,Hull,33,0,0,0,Sunderland,3,1,180,Phil Brown,0,04dec2006,15mar2010,29,16,NA
E0,2008,2008-12-13,Hull,17,0,1,2,Liverpool,1,2,180,Phil Brown,0,04dec2006,15mar2010,18,16,NA
E0,2008,2008-11-08,Hull,12,1,0,0,Bolton,3,1,180,Phil Brown,0,04dec2006,15mar2010,16,6,NA
E0,2008,2008-11-16,Hull,13,1,1,2,Man City,1,2,180,Phil Brown,0,04dec2006,15mar2010,16,19,NA
E0,2008,2009-01-31,Hull,24,1,1,2,West Brom,1,2,180,Phil Brown,0,04dec2006,15mar2010,16,33,NA
E0,2008,2008-12-30,Hull,20,1,0,0,Aston Villa,3,1,180,Phil Brown,0,04dec2006,15mar2010,16,2,NA
E0,2008,2009-01-10,Hull,21,0,0,0,Everton,3,2,180,Phil Brown,0,04dec2006,15mar2010,13,16,NA
E0,2008,2008-08-30,Hull,3,1,0,0,Wigan,3,5,180,Phil Brown,0,04dec2006,15mar2010,16,35,NA
E0,2008,2009-04-11,Hull,32,0,0,1,Middlesbrough,3,3,180,Phil Brown,0,04dec2006,15mar2010,21,16,NA
E0,2008,2009-04-25,Hull,34,1,0,1,Liverpool,3,3,180,Phil Brown,0,04dec2006,15mar2010,16,18,NA
E0,2008,2009-02-07,Hull,25,0,1,0,Chelsea,1,0,180,Phil Brown,0,04dec2006,15mar2010,11,16,NA
E0,2008,2008-10-29,Hull,10,1,0,0,Chelsea,3,3,180,Phil Brown,0,04dec2006,15mar2010,16,11,NA
E0,2008,2008-09-13,Hull,4,0,3,2,Newcastle,0,1,180,Phil Brown,0,04dec2006,15mar2010,22,16,NA
E0,2008,2009-03-22,Hull,30,0,0,0,Wigan,3,1,180,Phil Brown,0,04dec2006,15mar2010,35,16,NA
E0,2008,2009-05-16,Hull,37,0,1,1,Bolton,1,1,180,Phil Brown,0,04dec2006,15mar2010,6,16,NA
E0,2008,2009-04-11,Liverpool,32,1,3,4,Blackburn,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,4,76
E0,2008,2009-02-07,Liverpool,25,0,3,3,Portsmouth,0,2,184,Rafael Benítez,0,16jun2004,03jun2010,24,18,76
E0,2008,2008-09-20,Liverpool,5,1,1,0,Stoke,1,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,28,76
E0,2008,2009-03-14,Liverpool,29,0,3,4,Man United,0,1,184,Rafael Benítez,0,16jun2004,03jun2010,20,18,76
E0,2008,2008-12-21,Liverpool,18,0,1,1,Arsenal,1,1,184,Rafael Benítez,0,16jun2004,03jun2010,1,18,76
E0,2008,2008-10-18,Liverpool,8,1,3,3,Wigan,0,2,184,Rafael Benítez,0,16jun2004,03jun2010,18,35,76
E0,2008,2009-05-24,Liverpool,38,1,3,3,Tottenham,0,1,184,Rafael Benítez,0,16jun2004,03jun2010,18,31,76
E0,2008,2008-12-06,Liverpool,16,0,3,3,Blackburn,0,1,184,Rafael Benítez,0,16jun2004,03jun2010,4,18,76
E0,2008,2009-02-22,Liverpool,26,1,1,1,Man City,1,1,184,Rafael Benítez,0,16jun2004,03jun2010,18,19,76
E0,2008,2009-04-25,Liverpool,34,0,3,3,Hull,0,1,184,Rafael Benítez,0,16jun2004,03jun2010,16,18,76
E0,2008,2009-04-04,Liverpool,31,0,3,1,Fulham,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,14,18,76
E0,2008,2009-05-03,Liverpool,35,1,3,3,Newcastle,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,22,76
E0,2008,2009-01-28,Liverpool,23,0,1,1,Wigan,1,1,184,Rafael Benítez,0,16jun2004,03jun2010,35,18,76
E0,2008,2009-02-28,Liverpool,27,0,0,0,Middlesbrough,3,2,184,Rafael Benítez,0,16jun2004,03jun2010,21,18,76
E0,2008,2008-09-13,Liverpool,4,1,3,2,Man United,0,1,184,Rafael Benítez,0,16jun2004,03jun2010,18,20,76
E0,2008,2008-11-15,Liverpool,13,0,3,2,Bolton,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,6,18,76
E0,2008,2008-12-28,Liverpool,20,0,3,5,Newcastle,0,1,184,Rafael Benítez,0,16jun2004,03jun2010,22,18,76
E0,2008,2008-08-23,Liverpool,2,1,3,2,Middlesbrough,0,1,184,Rafael Benítez,0,16jun2004,03jun2010,18,21,76
E0,2008,2008-10-05,Liverpool,7,0,3,3,Man City,0,2,184,Rafael Benítez,0,16jun2004,03jun2010,19,18,76
E0,2008,2008-10-29,Liverpool,10,1,3,1,Portsmouth,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,24,76
E0,2008,2008-08-16,Liverpool,1,0,3,1,Sunderland,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,29,18,76
E0,2008,2009-01-19,Liverpool,22,1,1,1,Everton,1,1,184,Rafael Benítez,0,16jun2004,03jun2010,18,13,76
E0,2008,2008-11-22,Liverpool,14,1,1,0,Fulham,1,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,14,76
E0,2008,2009-03-03,Liverpool,28,1,3,2,Sunderland,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,29,76
E0,2008,2009-04-21,Liverpool,33,1,1,4,Arsenal,1,4,184,Rafael Benítez,0,16jun2004,03jun2010,18,1,76
E0,2008,2008-09-27,Liverpool,6,0,3,2,Everton,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,13,18,76
E0,2008,2008-11-01,Liverpool,11,0,0,1,Tottenham,3,2,184,Rafael Benítez,0,16jun2004,03jun2010,31,18,76
E0,2008,2008-11-08,Liverpool,12,1,3,3,West Brom,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,33,76
E0,2008,2009-01-10,Liverpool,21,0,1,0,Stoke,1,0,184,Rafael Benítez,0,16jun2004,03jun2010,28,18,76
E0,2008,2008-12-01,Liverpool,15,1,1,0,West Ham,1,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,34,76
E0,2008,2008-12-13,Liverpool,17,1,1,2,Hull,1,2,184,Rafael Benítez,0,16jun2004,03jun2010,18,16,76
E0,2008,2009-02-01,Liverpool,24,1,3,2,Chelsea,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,11,76
E0,2008,2008-12-26,Liverpool,19,1,3,3,Bolton,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,6,76
E0,2008,2009-05-09,Liverpool,36,0,3,3,West Ham,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,34,18,76
E0,2008,2009-05-17,Liverpool,37,0,3,2,West Brom,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,33,18,76
E0,2008,2009-03-22,Liverpool,30,1,3,5,Aston Villa,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,18,2,76
E0,2008,2008-08-31,Liverpool,3,0,1,0,Aston Villa,1,0,184,Rafael Benítez,0,16jun2004,03jun2010,2,18,76
E0,2008,2008-10-26,Liverpool,9,0,3,1,Chelsea,0,0,184,Rafael Benítez,0,16jun2004,03jun2010,11,18,76
E0,2008,2009-05-10,Man City,36,0,0,0,Man United,3,2,143,Mark Hughes,0,04jun2008,19dec2009,20,19,55
E0,2008,2008-12-28,Man City,20,0,1,2,Blackburn,1,2,143,Mark Hughes,0,04jun2008,19dec2009,4,19,55
E0,2008,2008-12-21,Man City,18,0,0,1,West Brom,3,2,143,Mark Hughes,0,04jun2008,19dec2009,33,19,55
E0,2008,2009-05-02,Man City,35,1,3,3,Blackburn,0,1,143,Mark Hughes,0,04jun2008,19dec2009,19,4,55
E0,2008,2009-02-07,Man City,24,1,3,1,Middlesbrough,0,0,143,Mark Hughes,0,04jun2008,19dec2009,19,21,55
E0,2008,2009-01-17,Man City,21,1,3,1,Wigan,0,0,143,Mark Hughes,0,04jun2008,19dec2009,19,35,55
E0,2008,2008-10-29,Man City,10,0,0,0,Middlesbrough,3,2,143,Mark Hughes,0,04jun2008,19dec2009,21,19,55
E0,2008,2009-01-31,Man City,23,0,0,0,Stoke,3,1,143,Mark Hughes,0,04jun2008,19dec2009,28,19,55
E0,2008,2009-04-12,Man City,32,1,0,1,Fulham,3,3,143,Mark Hughes,0,04jun2008,19dec2009,19,14,55
E0,2008,2008-11-16,Man City,13,0,1,2,Hull,1,2,143,Mark Hughes,0,04jun2008,19dec2009,16,19,55
E0,2008,2008-08-24,Man City,2,1,3,3,West Ham,0,0,143,Mark Hughes,0,04jun2008,19dec2009,19,34,55
E0,2008,2009-02-22,Man City,26,0,1,1,Liverpool,1,1,143,Mark Hughes,0,04jun2008,19dec2009,18,19,55
E0,2008,2009-04-19,Man City,33,1,3,4,West Brom,0,2,143,Mark Hughes,0,04jun2008,19dec2009,19,33,55
E0,2008,2008-10-26,Man City,9,1,3,3,Stoke,0,0,143,Mark Hughes,0,04jun2008,19dec2009,19,28,55
E0,2008,2009-04-25,Man City,34,0,3,2,Everton,0,1,143,Mark Hughes,0,04jun2008,19dec2009,13,19,55
E0,2008,2009-04-04,Man City,31,0,0,0,Arsenal,3,2,143,Mark Hughes,0,04jun2008,19dec2009,1,19,55
E0,2008,2009-05-24,Man City,38,1,3,1,Bolton,0,0,143,Mark Hughes,0,04jun2008,19dec2009,19,6,55
E0,2008,2008-11-22,Man City,14,1,3,3,Arsenal,0,0,143,Mark Hughes,0,04jun2008,19dec2009,19,1,55
E0,2008,2008-12-26,Man City,19,1,3,5,Hull,0,1,143,Mark Hughes,0,04jun2008,19dec2009,19,16,55
E0,2008,2009-05-16,Man City,37,0,0,1,Tottenham,3,2,143,Mark Hughes,0,04jun2008,19dec2009,31,19,55
E0,2008,2008-12-06,Man City,16,0,1,1,Fulham,1,1,143,Mark Hughes,0,04jun2008,19dec2009,14,19,55
E0,2008,2008-09-13,Man City,4,1,0,1,Chelsea,3,3,143,Mark Hughes,0,04jun2008,19dec2009,19,11,55
E0,2008,2009-01-28,Man City,22,1,3,2,Newcastle,0,1,143,Mark Hughes,0,04jun2008,19dec2009,19,22,55
E0,2008,2008-09-21,Man City,5,1,3,6,Portsmouth,0,0,143,Mark Hughes,0,04jun2008,19dec2009,19,24,55
E0,2008,2008-10-20,Man City,8,0,1,2,Newcastle,1,2,143,Mark Hughes,0,04jun2008,19dec2009,22,19,55
E0,2008,2008-11-02,Man City,11,0,0,0,Bolton,3,2,143,Mark Hughes,0,04jun2008,19dec2009,6,19,55
E0,2008,2008-08-17,Man City,1,0,0,2,Aston Villa,3,4,143,Mark Hughes,0,04jun2008,19dec2009,2,19,55
E0,2008,2008-08-31,Man City,3,0,3,3,Sunderland,0,0,143,Mark Hughes,0,04jun2008,19dec2009,29,19,55
E0,2008,2008-10-05,Man City,7,1,0,2,Liverpool,3,3,143,Mark Hughes,0,04jun2008,19dec2009,19,18,55
E0,2008,2009-03-01,Man City,27,0,0,0,West Ham,3,1,143,Mark Hughes,0,04jun2008,19dec2009,34,19,55
E0,2008,2008-11-09,Man City,12,1,0,1,Tottenham,3,2,143,Mark Hughes,0,04jun2008,19dec2009,19,31,55
E0,2008,2008-09-28,Man City,6,0,0,1,Wigan,3,2,143,Mark Hughes,0,04jun2008,19dec2009,35,19,55
E0,2008,2009-02-14,Man City,25,0,0,0,Portsmouth,3,2,143,Mark Hughes,0,04jun2008,19dec2009,24,19,55
E0,2008,2008-12-13,Man City,17,1,0,0,Everton,3,1,143,Mark Hughes,0,04jun2008,19dec2009,19,13,55
E0,2008,2009-03-15,Man City,29,0,0,0,Chelsea,3,1,143,Mark Hughes,0,04jun2008,19dec2009,11,19,55
E0,2008,2008-11-30,Man City,15,1,0,0,Man United,3,1,143,Mark Hughes,0,04jun2008,19dec2009,19,20,55
E0,2008,2009-03-22,Man City,30,1,3,1,Sunderland,0,0,143,Mark Hughes,0,04jun2008,19dec2009,19,29,55
E0,2008,2009-03-04,Man City,28,1,3,2,Aston Villa,0,0,143,Mark Hughes,0,04jun2008,19dec2009,19,2,55
E0,2008,2009-02-18,Man United,25,1,3,3,Fulham,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,14,87
E0,2008,2008-10-18,Man United,7,1,3,4,West Brom,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,33,87
E0,2008,2008-09-13,Man United,3,0,0,1,Liverpool,3,2,12,Alex Ferguson,0,06nov1986,01jun2013,18,20,87
E0,2008,2008-12-26,Man United,17,0,3,1,Stoke,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,28,20,87
E0,2008,2009-05-02,Man United,34,0,3,2,Middlesbrough,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,21,20,87
E0,2008,2009-04-05,Man United,30,1,3,3,Aston Villa,0,2,12,Alex Ferguson,0,06nov1986,01jun2013,20,2,87
E0,2008,2008-12-13,Man United,16,0,1,0,Tottenham,1,0,12,Alex Ferguson,0,06nov1986,01jun2013,31,20,87
E0,2008,2009-01-11,Man United,19,1,3,3,Chelsea,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,11,87
E0,2008,2008-08-25,Man United,2,0,3,1,Portsmouth,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,24,20,87
E0,2008,2008-10-25,Man United,8,0,1,1,Everton,1,1,12,Alex Ferguson,0,06nov1986,01jun2013,13,20,87
E0,2008,2009-01-27,Man United,22,0,3,5,West Brom,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,33,20,87
E0,2008,2009-04-22,Man United,32,1,3,2,Portsmouth,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,24,87
E0,2008,2009-04-11,Man United,31,0,3,2,Sunderland,0,1,12,Alex Ferguson,0,06nov1986,01jun2013,29,20,87
E0,2008,2009-05-16,Man United,37,1,1,0,Arsenal,1,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,1,87
E0,2008,2009-02-08,Man United,24,0,3,1,West Ham,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,34,20,87
E0,2008,2009-05-10,Man United,35,1,3,2,Man City,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,19,87
E0,2008,2008-11-22,Man United,13,0,1,0,Aston Villa,1,0,12,Alex Ferguson,0,06nov1986,01jun2013,2,20,87
E0,2008,2009-05-24,Man United,38,0,3,1,Hull,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,16,20,87
E0,2008,2009-01-14,Man United,20,1,3,1,Wigan,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,35,87
E0,2008,2008-11-08,Man United,11,0,0,1,Arsenal,3,2,12,Alex Ferguson,0,06nov1986,01jun2013,1,20,87
E0,2008,2008-12-06,Man United,15,1,3,1,Sunderland,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,29,87
E0,2008,2008-11-15,Man United,12,1,3,5,Stoke,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,28,87
E0,2008,2009-03-04,Man United,27,0,3,2,Newcastle,0,1,12,Alex Ferguson,0,06nov1986,01jun2013,22,20,87
E0,2008,2008-08-17,Man United,1,1,1,1,Newcastle,1,1,12,Alex Ferguson,0,06nov1986,01jun2013,20,22,87
E0,2008,2008-11-01,Man United,10,1,3,4,Hull,0,3,12,Alex Ferguson,0,06nov1986,01jun2013,20,16,87
E0,2008,2009-03-14,Man United,28,1,0,1,Liverpool,3,4,12,Alex Ferguson,0,06nov1986,01jun2013,20,18,87
E0,2008,2008-09-21,Man United,4,0,1,1,Chelsea,1,1,12,Alex Ferguson,0,06nov1986,01jun2013,11,20,87
E0,2008,2008-09-27,Man United,5,1,3,2,Bolton,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,6,87
E0,2008,2009-01-17,Man United,21,0,3,1,Bolton,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,6,20,87
E0,2008,2009-03-21,Man United,29,0,0,0,Fulham,3,2,12,Alex Ferguson,0,06nov1986,01jun2013,14,20,87
E0,2008,2008-10-04,Man United,6,0,3,2,Blackburn,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,4,20,87
E0,2008,2009-02-21,Man United,26,1,3,2,Blackburn,0,1,12,Alex Ferguson,0,06nov1986,01jun2013,20,4,87
E0,2008,2008-10-29,Man United,9,1,3,2,West Ham,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,34,87
E0,2008,2008-12-29,Man United,18,1,3,1,Middlesbrough,0,0,12,Alex Ferguson,0,06nov1986,01jun2013,20,21,87
